ID,NCS_fs1,NCS_fs2,NCS_fs3,NCS_sed_porosity,OGM_sedimentOMfrac
24738,0.06,0.01,0.93,0.6917,0.0503
24739,0.69,0.18,0.14,0.6952,0.0635
24740,0.69,0.18,0.14,0.6883,0.0607
24741,0.69,0.18,0.14,0.6851,0.0586
24742,0.69,0.18,0.14,0.6836,0.0561
24743,0.06,0.01,0.93,0.7026,0.0473
24744,0.06,0.01,0.93,0.7076,0.0463
24745,0.06,0.01,0.93,0.7051,0.0468
24746,0.06,0.01,0.93,0.7032,0.0472
24747,0.06,0.01,0.93,0.7056,0.0467
24748,0.69,0.18,0.14,0.7006,0.0651
24749,0.69,0.18,0.14,0.6983,0.0644
24750,0.69,0.18,0.14,0.6964,0.0638
24751,0.69,0.18,0.14,0.6949,0.0633
24752,0.69,0.18,0.14,0.7007,0.0651
24753,0.69,0.18,0.14,0.6973,0.0641
24754,0.06,0.01,0.93,0.702,0.0475
24755,0.06,0.01,0.93,0.702,0.0474
24756,0.06,0.01,0.93,0.7033,0.0472
24757,0.06,0.01,0.93,0.7126,0.0454
24758,0.06,0.01,0.93,0.7095,0.0459
24759,0.06,0.01,0.93,0.7137,0.0452
24760,0.06,0.01,0.93,0.708,0.0462
24761,0.06,0.01,0.93,0.7072,0.0464
24762,0.06,0.01,0.93,0.7067,0.0465
24763,0.06,0.01,0.93,0.709,0.046
24764,0.06,0.01,0.93,0.7086,0.0461
24765,0.06,0.01,0.93,0.7068,0.0464
24766,0.06,0.01,0.93,0.7057,0.0467
24767,0.06,0.01,0.93,0.7069,0.0464
24768,0.06,0.01,0.93,0.7055,0.0467
24769,0.06,0.01,0.93,0.7052,0.0468
24770,0.06,0.01,0.93,0.7047,0.0469
24771,0.69,0.18,0.14,0.6933,0.0628
24772,0.69,0.18,0.14,0.6945,0.0632
24773,0.69,0.18,0.14,0.6933,0.0628
24774,0.69,0.18,0.14,0.694,0.063
24775,0.69,0.18,0.14,0.6857,0.0592
24776,0.69,0.18,0.14,0.6844,0.058
24777,0.69,0.18,0.14,0.6866,0.0597
24778,0.69,0.18,0.14,0.6871,0.06
24779,0.69,0.18,0.14,0.6868,0.0599
24780,0.69,0.18,0.14,0.6874,0.0602
24781,0.05,0.001,0.948,0.7141,0.0451
24782,0.05,0.001,0.948,0.7141,0.0451
24783,0.69,0.18,0.14,0.6882,0.0607
24784,0.69,0.18,0.14,0.6905,0.0617
24785,0.69,0.18,0.14,0.6898,0.0614
24786,0.69,0.18,0.14,0.6882,0.0607
24787,0.69,0.18,0.14,0.6874,0.0602
24788,0.69,0.18,0.14,0.6922,0.0624
24789,0.69,0.18,0.14,0.6934,0.0628
24790,0.06,0.01,0.93,0.6883,0.0516
24791,0.06,0.01,0.93,0.7082,0.0462
24792,0.06,0.01,0.93,0.7035,0.0471
24793,0.69,0.18,0.14,0.6919,0.0623
24794,0.69,0.18,0.14,0.6869,0.0599
24795,0.69,0.18,0.14,0.6836,0.0561
24796,0.69,0.18,0.14,0.6836,0.0564
24797,0.69,0.18,0.14,0.6866,0.0525
24798,0.06,0.01,0.93,0.7081,0.0462
24799,0.06,0.01,0.93,0.7088,0.0461
24800,0.06,0.01,0.93,0.7052,0.0468
24801,0.06,0.01,0.93,0.7066,0.0465
24802,0.06,0.01,0.93,0.7049,0.0468
24803,0.06,0.01,0.93,0.7112,0.0456
24804,0.69,0.18,0.14,0.7014,0.0653
24805,0.69,0.18,0.14,0.6969,0.064
24806,0.69,0.18,0.14,0.6965,0.0638
24807,0.69,0.18,0.14,0.7005,0.065
24808,0.69,0.18,0.14,0.6983,0.0644
24809,0.69,0.18,0.14,0.7019,0.0654
24810,0.06,0.01,0.93,0.7063,0.0465
24811,0.06,0.01,0.93,0.7062,0.0466
24812,0.06,0.01,0.93,0.7092,0.046
24813,0.06,0.01,0.93,0.7139,0.0452
24814,0.06,0.01,0.93,0.7091,0.046
24815,0.06,0.01,0.93,0.7084,0.0461
24816,0.06,0.01,0.93,0.708,0.0462
24817,0.06,0.01,0.93,0.7079,0.0462
24818,0.06,0.01,0.93,0.7079,0.0462
24819,0.06,0.01,0.93,0.7087,0.0461
24820,0.06,0.01,0.93,0.7086,0.0461
24821,0.06,0.01,0.93,0.7085,0.0461
24822,0.06,0.01,0.93,0.7085,0.0461
24823,0.06,0.01,0.93,0.709,0.046
24824,0.06,0.01,0.93,0.7078,0.0463
24825,0.06,0.01,0.93,0.7068,0.0464
24826,0.06,0.01,0.93,0.7098,0.0459
24827,0.06,0.01,0.93,0.7095,0.0459
24828,0.06,0.01,0.93,0.7067,0.0465
24829,0.69,0.18,0.14,0.6957,0.0636
24830,0.69,0.18,0.14,0.698,0.0643
24831,0.69,0.18,0.14,0.6962,0.0638
24832,0.69,0.18,0.14,0.6967,0.0639
24833,0.69,0.18,0.14,0.6957,0.0636
24834,0.69,0.18,0.14,0.6845,0.058
24835,0.69,0.18,0.14,0.6857,0.0531
24836,0.69,0.18,0.14,0.6852,0.0587
24837,0.69,0.18,0.14,0.6869,0.0599
24838,0.69,0.18,0.14,0.6865,0.0597
24839,0.05,0.001,0.948,0.7141,0.0451
24840,0.05,0.001,0.948,0.7141,0.0451
24841,0.69,0.18,0.14,0.6896,0.0613
24842,0.69,0.18,0.14,0.6888,0.061
24843,0.69,0.18,0.14,0.692,0.0623
24844,0.69,0.18,0.14,0.6912,0.062
24845,0.69,0.18,0.14,0.6884,0.0608
24846,0.69,0.18,0.14,0.6875,0.0603
24847,0.69,0.18,0.14,0.6869,0.0599
24848,0.69,0.18,0.14,0.6949,0.0633
24849,0.06,0.01,0.93,0.6989,0.0482
24850,0.69,0.18,0.14,0.6899,0.0614
24851,0.69,0.18,0.14,0.6843,0.0579
24852,0.69,0.18,0.14,0.6876,0.052
24853,0.06,0.01,0.93,0.6885,0.0515
24854,0.69,0.18,0.14,0.6836,0.056
24855,0.06,0.01,0.93,0.6998,0.048
24856,0.06,0.01,0.93,0.7067,0.0465
24857,0.06,0.01,0.93,0.7079,0.0462
24858,0.06,0.01,0.93,0.7116,0.0456
24859,0.69,0.18,0.14,0.6993,0.0647
24860,0.69,0.18,0.14,0.6908,0.0618
24861,0.69,0.18,0.14,0.7009,0.0651
24862,0.69,0.18,0.14,0.6993,0.0647
24863,0.69,0.18,0.14,0.7015,0.0653
24864,0.69,0.18,0.14,0.6969,0.064
24865,0.69,0.18,0.14,0.6983,0.0644
24866,0.06,0.01,0.93,0.7075,0.0463
24867,0.06,0.01,0.93,0.7074,0.0463
24868,0.06,0.01,0.93,0.7091,0.046
24869,0.06,0.01,0.93,0.7083,0.0462
24870,0.06,0.01,0.93,0.7136,0.0452
24871,0.06,0.01,0.93,0.7093,0.046
24872,0.06,0.01,0.93,0.7087,0.0461
24873,0.06,0.01,0.93,0.7084,0.0461
24874,0.06,0.01,0.93,0.7083,0.0462
24875,0.06,0.01,0.93,0.709,0.046
24876,0.06,0.01,0.93,0.7085,0.0461
24877,0.06,0.01,0.93,0.7083,0.0462
24878,0.69,0.18,0.14,0.6983,0.0644
24879,0.69,0.18,0.14,0.6982,0.0644
24880,0.69,0.18,0.14,0.6977,0.0642
24881,0.69,0.18,0.14,0.6979,0.0643
24882,0.69,0.18,0.14,0.6836,0.0558
24883,0.69,0.18,0.14,0.6841,0.0546
24884,0.05,0.001,0.948,0.7141,0.0451
24885,0.69,0.18,0.14,0.6859,0.0593
24886,0.69,0.18,0.14,0.6853,0.0588
24887,0.69,0.18,0.14,0.6868,0.0599
24888,0.69,0.18,0.14,0.6904,0.0617
24889,0.69,0.18,0.14,0.6939,0.063
24890,0.69,0.18,0.14,0.6928,0.0626
24891,0.69,0.18,0.14,0.6877,0.0604
24892,0.69,0.18,0.14,0.6899,0.0615
24893,0.69,0.18,0.14,0.6884,0.0607
24894,0.69,0.18,0.14,0.697,0.064
24895,0.69,0.18,0.14,0.6842,0.0577
24896,0.06,0.01,0.93,0.7018,0.0475
24897,0.69,0.18,0.14,0.6869,0.0524
24898,0.69,0.18,0.14,0.6836,0.0562
24899,0.06,0.01,0.93,0.7004,0.0478
24900,0.06,0.01,0.93,0.7141,0.0451
24901,0.69,0.18,0.14,0.6895,0.0613
24902,0.69,0.18,0.14,0.6845,0.0581
24903,0.69,0.18,0.14,0.7001,0.0649
24904,0.69,0.18,0.14,0.7011,0.0652
24905,0.69,0.18,0.14,0.6934,0.0628
24906,0.69,0.18,0.14,0.6956,0.0636
24907,0.69,0.18,0.14,0.6872,0.0601
24908,0.06,0.01,0.93,0.7141,0.0451
24909,0.06,0.01,0.93,0.7141,0.0451
24910,0.06,0.01,0.93,0.7086,0.0461
24911,0.06,0.01,0.93,0.7088,0.0461
24912,0.06,0.01,0.93,0.7141,0.0451
24913,0.06,0.01,0.93,0.7132,0.0453
24914,0.06,0.01,0.93,0.7097,0.0459
24915,0.06,0.01,0.93,0.7093,0.046
24916,0.06,0.01,0.93,0.7088,0.0461
24917,0.06,0.01,0.93,0.7081,0.0462
24918,0.06,0.01,0.93,0.7079,0.0462
24919,0.06,0.01,0.93,0.7081,0.0462
24920,0.06,0.01,0.93,0.7086,0.0461
24921,0.06,0.01,0.93,0.7081,0.0462
24922,0.69,0.18,0.14,0.6979,0.0643
24923,0.69,0.18,0.14,0.6987,0.0645
24924,0.69,0.18,0.14,0.6991,0.0646
24925,0.69,0.18,0.14,0.698,0.0643
24926,0.69,0.18,0.14,0.6842,0.0577
24927,0.05,0.001,0.948,0.6851,0.0535
24928,0.05,0.001,0.948,0.7141,0.0451
24929,0.69,0.18,0.14,0.6855,0.059
24930,0.69,0.18,0.14,0.6847,0.0583
24931,0.69,0.18,0.14,0.6867,0.0598
24932,0.69,0.18,0.14,0.6881,0.0606
24933,0.69,0.18,0.14,0.6915,0.0621
24934,0.69,0.18,0.14,0.6954,0.0635
24935,0.69,0.18,0.14,0.6939,0.063
24936,0.69,0.18,0.14,0.6901,0.0615
24937,0.69,0.18,0.14,0.6967,0.0639
24938,0.69,0.18,0.14,0.6861,0.0528
24939,0.69,0.18,0.14,0.6837,0.0566
24940,0.06,0.01,0.93,0.6984,0.0483
24941,0.06,0.01,0.93,0.7141,0.0451
24942,0.69,0.18,0.14,0.6839,0.0572
24943,0.69,0.18,0.14,0.6844,0.0579
24944,0.69,0.18,0.14,0.6863,0.0596
24945,0.69,0.18,0.14,0.6915,0.0621
24946,0.69,0.18,0.14,0.6839,0.0549
24947,0.69,0.18,0.14,0.6838,0.0551
24948,0.06,0.01,0.93,0.7141,0.0451
24949,0.06,0.01,0.93,0.7086,0.0461
24950,0.06,0.01,0.93,0.7096,0.0459
24951,0.06,0.01,0.93,0.7092,0.046
24952,0.06,0.01,0.93,0.7113,0.0456
24953,0.06,0.01,0.93,0.713,0.0453
24954,0.06,0.01,0.93,0.7092,0.046
24955,0.06,0.01,0.93,0.7081,0.0462
24956,0.06,0.01,0.93,0.7075,0.0463
24957,0.06,0.01,0.93,0.7079,0.0462
24958,0.06,0.01,0.93,0.7083,0.0462
24959,0.06,0.01,0.93,0.7077,0.0463
24960,0.06,0.01,0.93,0.7087,0.0461
24961,0.69,0.18,0.14,0.6877,0.0604
24962,0.69,0.18,0.14,0.6961,0.0637
24963,0.69,0.18,0.14,0.6927,0.0626
24964,0.69,0.18,0.14,0.6941,0.0631
24965,0.69,0.18,0.14,0.6941,0.0631
24966,0.69,0.18,0.14,0.6838,0.057
24967,0.69,0.18,0.14,0.6858,0.053
24968,0.05,0.001,0.948,0.7116,0.0456
24969,0.05,0.001,0.948,0.7141,0.0451
24970,0.69,0.18,0.14,0.6853,0.0588
24971,0.69,0.18,0.14,0.6845,0.0581
24972,0.69,0.18,0.14,0.6863,0.0596
24973,0.69,0.18,0.14,0.6882,0.0606
24974,0.69,0.18,0.14,0.6906,0.0617
24975,0.69,0.18,0.14,0.6899,0.0614
24976,0.69,0.18,0.14,0.6926,0.0625
24977,0.69,0.18,0.14,0.6957,0.0636
24978,0.69,0.18,0.14,0.6906,0.0617
24979,0.69,0.18,0.14,0.6948,0.0633
24980,0.06,0.01,0.93,0.6894,0.0512
24981,0.06,0.01,0.93,0.7122,0.0454
24982,0.69,0.18,0.14,0.6836,0.0563
24983,0.69,0.18,0.14,0.6841,0.0575
24984,0.06,0.01,0.93,0.6909,0.0506
24985,0.06,0.01,0.93,0.6878,0.0519
24986,0.69,0.18,0.14,0.684,0.0548
24987,0.06,0.01,0.93,0.7095,0.0459
24988,0.06,0.01,0.93,0.7086,0.0461
24989,0.06,0.01,0.93,0.7112,0.0456
24990,0.06,0.01,0.93,0.7089,0.046
24991,0.06,0.01,0.93,0.7107,0.0457
24992,0.06,0.01,0.93,0.711,0.0457
24993,0.06,0.01,0.93,0.7087,0.0461
24994,0.06,0.01,0.93,0.7077,0.0463
24995,0.06,0.01,0.93,0.7066,0.0465
24996,0.06,0.01,0.93,0.7066,0.0465
24997,0.06,0.01,0.93,0.7054,0.0467
24998,0.06,0.01,0.93,0.7074,0.0463
24999,0.06,0.01,0.93,0.7081,0.0462
25000,0.69,0.18,0.14,0.6857,0.0592
25001,0.69,0.18,0.14,0.6895,0.0613
25002,0.69,0.18,0.14,0.6837,0.0566
25003,0.69,0.18,0.14,0.6914,0.0621
25004,0.69,0.18,0.14,0.6946,0.0632
25005,0.69,0.18,0.14,0.6952,0.0634
25006,0.69,0.18,0.14,0.6861,0.0528
25007,0.05,0.001,0.948,0.7114,0.0456
25008,0.69,0.18,0.14,0.684,0.0548
25009,0.05,0.001,0.948,0.6919,0.0502
25010,0.69,0.18,0.14,0.6837,0.0567
25011,0.69,0.18,0.14,0.6838,0.0569
25012,0.69,0.18,0.14,0.6848,0.0584
25013,0.69,0.18,0.14,0.6854,0.0533
25014,0.69,0.18,0.14,0.684,0.0573
25015,0.69,0.18,0.14,0.6854,0.0589
25016,0.06,0.01,0.93,0.6918,0.0502
25017,0.69,0.18,0.14,0.6912,0.062
25018,0.69,0.18,0.14,0.6841,0.0575
25019,0.06,0.01,0.93,0.7141,0.0451
25020,0.06,0.01,0.93,0.7035,0.0471
25021,0.69,0.18,0.14,0.6839,0.055
25022,0.06,0.01,0.93,0.6994,0.0481
25023,0.06,0.01,0.93,0.6894,0.0511
25024,0.69,0.18,0.14,0.6846,0.054
25025,0.06,0.01,0.93,0.7068,0.0464
25026,0.06,0.01,0.93,0.7041,0.047
25027,0.06,0.01,0.93,0.7078,0.0463
25028,0.06,0.01,0.93,0.7081,0.0462
25029,0.06,0.01,0.93,0.7067,0.0465
25030,0.06,0.01,0.93,0.7075,0.0463
25031,0.06,0.01,0.93,0.7013,0.0476
25032,0.06,0.01,0.93,0.7088,0.0461
25033,0.06,0.01,0.93,0.7078,0.0462
25034,0.06,0.01,0.93,0.7141,0.0451
25035,0.06,0.01,0.93,0.7073,0.0463
25036,0.06,0.01,0.93,0.7057,0.0467
25037,0.06,0.01,0.93,0.7039,0.047
25038,0.06,0.01,0.93,0.7046,0.0469
25039,0.06,0.01,0.93,0.7038,0.0471
25040,0.06,0.01,0.93,0.7058,0.0466
25041,0.06,0.01,0.93,0.7022,0.0474
25042,0.06,0.01,0.93,0.702,0.0475
25043,0.06,0.01,0.93,0.7068,0.0465
25044,0.69,0.18,0.14,0.686,0.0594
25045,0.69,0.18,0.14,0.6907,0.0618
25046,0.69,0.18,0.14,0.6837,0.0567
25047,0.69,0.18,0.14,0.684,0.0548
25048,0.69,0.18,0.14,0.6935,0.0628
25049,0.69,0.18,0.14,0.6968,0.0639
25050,0.69,0.18,0.14,0.6962,0.0638
25051,0.69,0.18,0.14,0.6913,0.062
25052,0.05,0.001,0.948,0.6949,0.0493
25053,0.05,0.001,0.948,0.7111,0.0456
25054,0.06,0.01,0.93,0.6913,0.0504
25055,0.06,0.01,0.93,0.6927,0.0499
25056,0.06,0.01,0.93,0.6989,0.0482
25057,0.06,0.01,0.93,0.7068,0.0464
25058,0.06,0.01,0.93,0.7141,0.0451
25059,0.06,0.01,0.93,0.6882,0.0517
25060,0.06,0.01,0.93,0.7091,0.046
25061,0.06,0.01,0.93,0.7141,0.0451
25062,0.69,0.18,0.14,0.684,0.0575
25063,0.06,0.01,0.93,0.7032,0.0472
25064,0.06,0.01,0.93,0.7039,0.047
25065,0.06,0.01,0.93,0.6897,0.051
25066,0.69,0.18,0.14,0.6861,0.0528
25067,0.06,0.01,0.93,0.7031,0.0472
25068,0.06,0.01,0.93,0.6989,0.0482
25069,0.06,0.01,0.93,0.7025,0.0473
25070,0.06,0.01,0.93,0.6938,0.0496
25071,0.06,0.01,0.93,0.6942,0.0495
25072,0.06,0.01,0.93,0.7074,0.0463
25073,0.06,0.01,0.93,0.7057,0.0467
25074,0.06,0.01,0.93,0.7027,0.0473
25075,0.06,0.01,0.93,0.7039,0.047
25076,0.06,0.01,0.93,0.696,0.0489
25077,0.06,0.01,0.93,0.7141,0.0451
25078,0.06,0.01,0.93,0.7061,0.0466
25079,0.06,0.01,0.93,0.7141,0.0451
25080,0.06,0.01,0.93,0.7,0.0479
25081,0.06,0.01,0.93,0.6992,0.0481
25082,0.06,0.01,0.93,0.703,0.0472
25083,0.06,0.01,0.93,0.7006,0.0478
25084,0.06,0.01,0.93,0.7004,0.0478
25085,0.06,0.01,0.93,0.7041,0.047
25086,0.06,0.01,0.93,0.698,0.0484
25087,0.69,0.18,0.14,0.6874,0.0602
25088,0.69,0.18,0.14,0.6919,0.0623
25089,0.69,0.18,0.14,0.6841,0.0576
25090,0.69,0.18,0.14,0.6836,0.0559
25091,0.69,0.18,0.14,0.6842,0.0545
25092,0.69,0.18,0.14,0.6836,0.0561
25093,0.69,0.18,0.14,0.693,0.0627
25094,0.69,0.18,0.14,0.6943,0.0631
25095,0.69,0.18,0.14,0.6901,0.0615
25096,0.05,0.001,0.948,0.7036,0.0471
25097,0.05,0.001,0.948,0.7141,0.0451
25098,0.06,0.01,0.93,0.7021,0.0474
25099,0.06,0.01,0.93,0.7027,0.0473
25100,0.06,0.01,0.93,0.7058,0.0467
25101,0.06,0.01,0.93,0.7141,0.0451
25102,0.06,0.01,0.93,0.6936,0.0497
25103,0.06,0.01,0.93,0.704,0.047
25104,0.69,0.18,0.14,0.6838,0.0553
25105,0.06,0.01,0.93,0.7028,0.0473
25106,0.69,0.18,0.14,0.6873,0.0602
25107,0.06,0.01,0.93,0.6893,0.0512
25108,0.06,0.01,0.93,0.6998,0.048
25109,0.06,0.01,0.93,0.6921,0.0501
25110,0.06,0.01,0.93,0.6889,0.0514
25111,0.69,0.18,0.14,0.6845,0.0541
25112,0.06,0.01,0.93,0.6973,0.0486
25113,0.06,0.01,0.93,0.6958,0.049
25114,0.06,0.01,0.93,0.6924,0.05
25115,0.06,0.01,0.93,0.69,0.0509
25116,0.69,0.18,0.14,0.6857,0.0531
25117,0.06,0.01,0.93,0.6883,0.0516
25118,0.06,0.01,0.93,0.6921,0.0501
25119,0.06,0.01,0.93,0.7016,0.0475
25120,0.06,0.01,0.93,0.6935,0.0497
25121,0.06,0.01,0.93,0.7059,0.0466
25122,0.06,0.01,0.93,0.7026,0.0473
25123,0.06,0.01,0.93,0.7141,0.0451
25124,0.06,0.01,0.93,0.7057,0.0467
25125,0.06,0.01,0.93,0.7141,0.0451
25126,0.06,0.01,0.93,0.6952,0.0492
25127,0.06,0.01,0.93,0.6937,0.0496
25128,0.06,0.01,0.93,0.6998,0.048
25129,0.06,0.01,0.93,0.6977,0.0485
25130,0.06,0.01,0.93,0.6965,0.0488
25131,0.06,0.01,0.93,0.6932,0.0498
25132,0.06,0.01,0.93,0.6921,0.0501
25133,0.69,0.18,0.14,0.6889,0.061
25134,0.69,0.18,0.14,0.6915,0.0621
25135,0.69,0.18,0.14,0.685,0.0586
25136,0.69,0.18,0.14,0.6873,0.0602
25137,0.69,0.18,0.14,0.684,0.0574
25138,0.69,0.18,0.14,0.6836,0.0559
25139,0.69,0.18,0.14,0.6839,0.0572
25140,0.69,0.18,0.14,0.6843,0.0578
25141,0.69,0.18,0.14,0.6923,0.0624
25142,0.69,0.18,0.14,0.6917,0.0622
25143,0.69,0.18,0.14,0.6914,0.0621
25144,0.69,0.18,0.14,0.6891,0.0611
25145,0.05,0.001,0.948,0.7004,0.0478
25146,0.05,0.001,0.948,0.7088,0.0461
25147,0.05,0.001,0.948,0.696,0.0489
25148,0.06,0.01,0.93,0.6954,0.0491
25149,0.06,0.01,0.93,0.6995,0.048
25150,0.06,0.01,0.93,0.7119,0.0455
25151,0.06,0.01,0.93,0.6887,0.0514
25152,0.69,0.18,0.14,0.6836,0.0559
25153,0.69,0.18,0.14,0.6843,0.0578
25154,0.06,0.01,0.93,0.7035,0.0471
25155,0.06,0.01,0.93,0.6879,0.0518
25156,0.06,0.01,0.93,0.6958,0.049
25157,0.69,0.18,0.14,0.685,0.0536
25158,0.06,0.01,0.93,0.7017,0.0475
25159,0.06,0.01,0.93,0.6916,0.0503
25160,0.06,0.01,0.93,0.6897,0.051
25161,0.69,0.18,0.14,0.686,0.0529
25162,0.69,0.18,0.14,0.6837,0.0555
25163,0.06,0.01,0.93,0.6885,0.0515
25164,0.69,0.18,0.14,0.6845,0.0541
25165,0.69,0.18,0.14,0.6838,0.0551
25166,0.69,0.18,0.14,0.6853,0.0534
25167,0.69,0.18,0.14,0.6836,0.0563
25168,0.06,0.01,0.93,0.688,0.0518
25169,0.06,0.01,0.93,0.7023,0.0474
25170,0.06,0.01,0.93,0.6933,0.0497
25171,0.06,0.01,0.93,0.7014,0.0476
25172,0.06,0.01,0.93,0.7008,0.0477
25173,0.06,0.01,0.93,0.6986,0.0483
25174,0.06,0.01,0.93,0.7089,0.046
25175,0.06,0.01,0.93,0.7018,0.0475
25176,0.06,0.01,0.93,0.6968,0.0487
25177,0.06,0.01,0.93,0.7115,0.0456
25178,0.06,0.01,0.93,0.6965,0.0488
25179,0.06,0.01,0.93,0.6948,0.0493
25180,0.06,0.01,0.93,0.6889,0.0514
25181,0.69,0.18,0.14,0.6853,0.0534
25182,0.06,0.01,0.93,0.6925,0.05
25183,0.69,0.18,0.14,0.6887,0.0609
25184,0.69,0.18,0.14,0.6856,0.059
25185,0.69,0.18,0.14,0.6837,0.0568
25186,0.69,0.18,0.14,0.6845,0.0581
25187,0.69,0.18,0.14,0.6854,0.0589
25188,0.69,0.18,0.14,0.6842,0.0577
25189,0.69,0.18,0.14,0.6849,0.0585
25190,0.69,0.18,0.14,0.6911,0.0619
25191,0.69,0.18,0.14,0.6901,0.0615
25192,0.69,0.18,0.14,0.6893,0.0612
25193,0.69,0.18,0.14,0.6873,0.0602
25194,0.69,0.18,0.14,0.6845,0.0581
25195,0.05,0.001,0.948,0.698,0.0484
25196,0.05,0.001,0.948,0.7059,0.0466
25197,0.05,0.001,0.948,0.6903,0.0508
25198,0.69,0.18,0.14,0.6875,0.052
25199,0.06,0.01,0.93,0.691,0.0505
25200,0.06,0.01,0.93,0.7141,0.0451
25201,0.69,0.18,0.14,0.6846,0.054
25202,0.69,0.18,0.14,0.6836,0.0559
25203,0.69,0.18,0.14,0.6863,0.0527
25204,0.06,0.01,0.93,0.6989,0.0482
25205,0.69,0.18,0.14,0.6841,0.0545
25206,0.69,0.18,0.14,0.6836,0.056
25207,0.69,0.18,0.14,0.6863,0.0527
25208,0.69,0.18,0.14,0.6848,0.0538
25209,0.69,0.18,0.14,0.6837,0.0568
25210,0.69,0.18,0.14,0.6837,0.0556
25211,0.69,0.18,0.14,0.6837,0.0567
25212,0.69,0.18,0.14,0.6836,0.0558
25213,0.69,0.18,0.14,0.6838,0.0569
25214,0.69,0.18,0.14,0.684,0.0574
25215,0.69,0.18,0.14,0.6841,0.0576
25216,0.06,0.01,0.93,0.6945,0.0494
25217,0.06,0.01,0.93,0.6928,0.0499
25218,0.06,0.01,0.93,0.7036,0.0471
25219,0.06,0.01,0.93,0.6951,0.0492
25220,0.06,0.01,0.93,0.6905,0.0507
25221,0.06,0.01,0.93,0.6882,0.0517
25222,0.06,0.01,0.93,0.7059,0.0466
25223,0.06,0.01,0.93,0.689,0.0513
25224,0.69,0.18,0.14,0.6859,0.0529
25225,0.69,0.18,0.14,0.6837,0.0554
25226,0.69,0.18,0.14,0.6865,0.0597
25227,0.69,0.18,0.14,0.684,0.0574
25228,0.69,0.18,0.14,0.6845,0.0581
25229,0.69,0.18,0.14,0.6854,0.0589
25230,0.69,0.18,0.14,0.6859,0.0593
25231,0.69,0.18,0.14,0.6874,0.0602
25232,0.69,0.18,0.14,0.6891,0.0611
25233,0.69,0.18,0.14,0.6885,0.0608
25234,0.69,0.18,0.14,0.689,0.061
25235,0.69,0.18,0.14,0.6864,0.0597
25236,0.69,0.18,0.14,0.6855,0.059
25237,0.69,0.18,0.14,0.6836,0.0562
25238,0.06,0.01,0.93,0.6962,0.0489
25239,0.06,0.01,0.93,0.7141,0.0451
25240,0.06,0.01,0.93,0.6878,0.0519
25241,0.69,0.18,0.14,0.6849,0.0537
25242,0.69,0.18,0.14,0.6871,0.0522
25243,0.06,0.01,0.93,0.7141,0.0451
25244,0.69,0.18,0.14,0.686,0.0529
25245,0.06,0.01,0.93,0.6895,0.0511
25246,0.69,0.18,0.14,0.6868,0.0524
25247,0.06,0.01,0.93,0.6986,0.0483
25248,0.06,0.01,0.93,0.7021,0.0474
25249,0.06,0.01,0.93,0.7074,0.0463
25250,0.06,0.01,0.93,0.7141,0.0451
25251,0.69,0.18,0.14,0.6839,0.0572
25252,0.69,0.18,0.14,0.6842,0.0576
25253,0.69,0.18,0.14,0.6849,0.0584
25254,0.69,0.18,0.14,0.6872,0.0522
25255,0.69,0.18,0.14,0.6854,0.0533
25256,0.06,0.01,0.93,0.6952,0.0492
25257,0.06,0.01,0.93,0.6892,0.0512
25258,0.69,0.18,0.14,0.6857,0.0531
25259,0.69,0.18,0.14,0.6842,0.0544
25260,0.69,0.18,0.14,0.6839,0.0549
25261,0.06,0.01,0.93,0.7033,0.0472
25262,0.69,0.18,0.14,0.6837,0.0555
25263,0.69,0.18,0.14,0.6846,0.0582
25264,0.69,0.18,0.14,0.6855,0.059
25265,0.69,0.18,0.14,0.6864,0.0596
25266,0.69,0.18,0.14,0.6863,0.0596
25267,0.69,0.18,0.14,0.6859,0.0593
25268,0.69,0.18,0.14,0.6864,0.0596
25269,0.69,0.18,0.14,0.6843,0.0578
25270,0.69,0.18,0.14,0.6837,0.0554
25271,0.69,0.18,0.14,0.6859,0.053
25272,0.06,0.01,0.93,0.6918,0.0503
25273,0.06,0.01,0.93,0.6917,0.0503
25274,0.06,0.01,0.93,0.7141,0.0451
25275,0.69,0.18,0.14,0.6871,0.0523
25276,0.69,0.18,0.14,0.6851,0.0536
25277,0.69,0.18,0.14,0.6864,0.0527
25278,0.06,0.01,0.93,0.7025,0.0473
25279,0.06,0.01,0.93,0.6936,0.0497
25280,0.06,0.01,0.93,0.6953,0.0491
25281,0.06,0.01,0.93,0.6957,0.049
25282,0.06,0.01,0.93,0.7028,0.0473
25283,0.06,0.01,0.93,0.7014,0.0476
25284,0.06,0.01,0.93,0.7055,0.0467
25285,0.06,0.01,0.93,0.7085,0.0461
25286,0.06,0.01,0.93,0.7089,0.046
25287,0.06,0.01,0.93,0.7137,0.0452
25288,0.06,0.01,0.93,0.7141,0.0451
25289,0.69,0.18,0.14,0.6837,0.0553
25290,0.69,0.18,0.14,0.6837,0.0569
25291,0.69,0.18,0.14,0.6841,0.0547
25292,0.69,0.18,0.14,0.6865,0.0526
25293,0.06,0.01,0.93,0.6975,0.0485
25294,0.69,0.18,0.14,0.6863,0.0527
25295,0.69,0.18,0.14,0.6837,0.0557
25296,0.69,0.18,0.14,0.6843,0.0578
25297,0.69,0.18,0.14,0.6844,0.0579
25298,0.69,0.18,0.14,0.6837,0.0567
25299,0.06,0.01,0.93,0.7096,0.0459
