ID,NCS_fs1,NCS_fs2,NCS_fs3,PHY_mpb,OGM_om_sed_frac,MAC_ruppia,MAG_ulva_a_ben,
31142,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31143,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31144,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31145,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31146,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31147,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31148,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31149,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31150,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31151,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31152,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31153,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31154,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31155,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31156,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31157,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31158,0.05,0.001,0.948,46.875,0.003,1415.5779,0,0.0003
31159,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31160,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31161,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31162,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31163,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31164,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31165,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31166,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31167,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31168,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31169,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31170,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31171,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31172,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31173,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31174,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31175,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31176,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31177,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31178,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31179,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31180,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31181,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31182,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31183,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31184,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31185,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31186,0.05,0.001,0.948,46.875,0.003,1415.5779,0,0.0003
31187,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31188,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31189,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31190,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31191,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31192,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31193,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31194,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31195,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31196,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31197,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31198,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31199,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31200,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31201,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31202,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31203,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31204,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31205,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31206,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31207,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31208,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31209,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31210,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31211,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31212,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31213,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31214,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31215,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31216,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31217,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31218,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31219,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31220,0.05,0.001,0.948,46.875,0.003,1415.5779,0,0.0003
31221,0.05,0.001,0.948,46.875,0.003,1415.5779,0,0.0003
31222,0.05,0.001,0.948,46.875,0.003,1415.5779,0,0.0003
31223,0.05,0.001,0.948,46.875,0.003,1415.5779,0,0.0003
31224,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31225,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31226,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31227,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31228,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31229,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31230,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31231,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31232,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31233,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31234,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31235,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31236,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31237,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31238,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31239,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31240,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31241,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31242,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31243,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31244,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31245,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31246,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31247,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31248,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31249,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31250,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31251,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31252,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31253,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31254,0.05,0.001,0.948,46.875,0.003,1415.5779,0,0.0003
31255,0.05,0.001,0.948,46.875,0.003,1415.5779,0,0.0003
31256,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31257,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31258,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31259,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31260,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31261,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31262,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31263,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31264,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31265,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31266,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31267,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31268,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31269,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31270,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31271,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31272,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31273,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31274,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31275,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31276,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31277,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31278,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31279,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31280,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31281,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31282,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31283,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31284,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31285,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31286,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31287,0.05,0.001,0.948,46.875,0.003,1415.5779,0,0.0003
31288,0.05,0.001,0.948,46.875,0.003,1415.5779,0,0.0003
31289,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31290,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31291,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31292,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31293,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31294,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31295,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31296,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31297,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31298,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31299,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31300,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31301,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31302,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31303,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31304,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31305,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31306,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31307,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31308,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31309,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31310,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31311,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31312,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31313,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31314,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31315,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31316,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31317,0.05,0.001,0.948,46.875,0.003,1415.5779,0,0.0003
31318,0.05,0.001,0.948,46.875,0.003,1415.5779,0,0.0003
31319,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31320,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31321,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31322,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31323,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31324,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31325,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31326,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31327,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31328,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31329,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31330,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31331,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31332,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31333,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31334,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31335,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31336,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31337,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31338,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31339,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31340,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31341,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31342,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31343,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31344,0.05,0.001,0.948,46.875,0.003,1415.5779,0,0.0003
31345,0.05,0.001,0.948,46.875,0.003,1415.5779,0,0.0003
31346,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31347,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31348,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31349,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31350,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31351,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31352,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31353,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31354,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31355,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31356,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31357,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31358,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31359,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31360,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31361,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31362,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31363,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31364,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31365,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31366,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31367,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31368,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31369,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31370,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31371,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31372,0.05,0.001,0.948,46.875,0.003,1415.5779,0,0.0003
31373,0.05,0.001,0.948,46.875,0.003,1415.5779,0,0.0003
31374,0.05,0.001,0.948,46.875,0.003,1415.5779,0,0.0003
31375,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31376,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31377,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31378,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31379,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31380,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31381,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31382,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31383,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31384,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31385,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31386,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31387,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31388,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31389,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31390,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31391,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31392,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31393,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31394,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31395,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31396,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31397,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31398,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31399,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31400,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31401,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31402,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31403,0.05,0.001,0.948,46.875,0.003,1415.5779,0,0.0003
31404,0.05,0.001,0.948,46.875,0.003,1415.5779,0,0.0003
31405,0.05,0.001,0.948,46.875,0.003,1415.5779,0,0.0003
31406,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31407,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31408,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31409,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31410,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31411,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31412,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31413,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31414,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31415,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31416,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31417,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31418,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31419,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31420,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31421,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31422,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31423,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31424,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31425,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31426,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31427,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31428,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31429,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31430,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31431,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31432,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31433,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31434,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31435,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31436,0.05,0.001,0.948,46.875,0.003,1415.5779,0,0.0003
31437,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31438,0.05,0.001,0.948,46.875,0.003,1415.5779,0,0.0003
31439,0.05,0.001,0.948,46.875,0.003,1415.5779,0,0.0003
31440,0.05,0.001,0.948,46.875,0.003,1415.5779,0,0.0003
31441,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31442,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31443,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31444,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31445,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31446,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31447,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31448,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31449,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31450,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31451,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31452,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31453,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31454,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31455,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31456,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31457,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31458,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31459,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31460,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31461,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31462,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31463,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31464,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31465,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31466,0.05,0.001,0.948,46.875,0.003,1415.5779,0,0.0003
31467,0.05,0.001,0.948,46.875,0.003,1415.5779,0,0.0003
31468,0.05,0.001,0.948,46.875,0.003,1415.5779,0,0.0003
31469,0.05,0.001,0.948,46.875,0.003,1415.5779,0,0.0003
31470,0.05,0.001,0.948,46.875,0.003,1415.5779,0,0.0003
31471,0.05,0.001,0.948,46.875,0.003,1415.5779,0,0.0003
31472,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31473,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31474,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31475,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31476,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31477,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31478,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31479,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31480,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31481,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31482,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31483,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31484,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31485,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31486,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31487,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31488,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31489,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31490,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31491,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31492,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31493,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31494,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31495,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31496,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31497,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31498,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31499,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31500,0.05,0.001,0.948,46.875,0.003,1415.5779,0,0.0003
31501,0.05,0.001,0.948,46.875,0.003,1415.5779,0,0.0003
31502,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31503,0.05,0.001,0.948,46.875,0.003,1415.5779,0,0.0003
31504,0.05,0.001,0.948,46.875,0.003,1415.5779,0,0.0003
31505,0.05,0.001,0.948,46.875,0.003,1415.5779,0,0.0003
31506,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31507,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31508,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31509,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31510,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31511,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31512,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31513,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31514,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31515,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31516,0.69,0.18,0.14,41.6667,0.0414,715.9221,0,0.00414
31517,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
31518,0.06,0.01,0.93,31.25,0.0036,1710.9203,0,0.00036
