Date,T.Max,T.Min,Rain,Evap,Radn,VP,RHmaxT,RHminT,Tav,Rhav,sal,trace_1,trace_2,trace_3,trace_4,trace_5
22/08/1960 00:00,15.2,6.6,0,2.5,9.9,11.3,65.5,100,10.9,82.75,0,0,0,100,0,0
23/08/1960 00:00,15.3,6.9,0,2.5,13.3,10.4,59.9,100,11.1,79.95,0,0,0,100,0,0
24/08/1960 00:00,15.8,-0.7,0,2.5,17.5,7.9,44,100,7.55,72,0,0,0,100,0,0
25/08/1960 00:00,19.6,4.5,0,2.6,14.7,7.5,32.9,89.1,12.05,61,0,0,0,100,0,0
26/08/1960 00:00,16.2,9.5,0,2.6,9.6,10.1,54.9,85.1,12.85,70,0,0,0,100,0,0
27/08/1960 00:00,12.8,8.1,2.3,2.6,7.2,10.5,71.1,97.3,10.45,84.2,0,0,0,100,0,0
28/08/1960 00:00,11.8,5.3,0,2.7,5.8,8.5,61.5,95.5,8.55,78.5,0,0,0,100,0,0
29/08/1960 00:00,13.5,3.1,0,2.7,15,9.8,63.4,100,8.3,81.7,0,0,0,100,0,0
30/08/1960 00:00,15.7,3.4,8.1,2.7,17,9.9,55.5,100,9.55,77.75,0,0,0,100,0,0
31/08/1960 00:00,18.9,6.6,0,2.8,13.7,8.8,40.3,90.3,12.75,65.3,0,0,0,100,0,0
01/09/1960 00:00,15.1,7.5,0,2.8,10.8,9.9,57.7,95.6,11.3,76.65,0,0,0,100,0,0
02/09/1960 00:00,14.8,8.4,0,2.8,9.7,10.4,61.8,94.4,11.6,78.1,0,0,0,100,0,0
03/09/1960 00:00,13.7,6.1,5.1,2.9,11.5,9.6,61.3,100,9.9,80.65,0,0,0,100,0,0
04/09/1960 00:00,13.7,6.2,2.8,2.9,11.4,8.7,55.5,91.8,9.95,73.65,0,0,0,100,0,0
05/09/1960 00:00,14.9,3.6,0,3,13.7,9.9,58.5,100,9.25,79.25,0,0,0,100,0,0
06/09/1960 00:00,16,5.4,0,3,6.6,7.4,40.7,82.5,10.7,61.6,0,0,0,100,0,0
07/09/1960 00:00,12.2,8.7,25.4,3.1,8.5,10.1,71.1,89.8,10.45,80.45,0,0,0,100,0,0
08/09/1960 00:00,12.4,6.7,3,3.2,7.8,8.6,59.8,87.7,9.55,73.75,0,0,0,100,0,0
09/09/1960 00:00,15.2,6.9,0,3.2,7,11.7,67.8,100,11.05,83.9,0,0,0,100,0,0
10/09/1960 00:00,17.3,7.8,0,3.1,12.5,11.2,56.7,100,12.55,78.35,0,0,0,100,0,0
11/09/1960 00:00,20.6,9,0,3.1,14.2,11.5,47.4,100,14.8,73.7,0,0,0,100,0,0
12/09/1960 00:00,19.2,10,0,3.2,6.4,11.5,51.7,93.7,14.6,72.7,0,0,0,100,0,0
13/09/1960 00:00,13.6,11.9,16.5,3.2,5.3,13.9,89.3,99.8,12.75,94.55,0,0,0,100,0,0
14/09/1960 00:00,14.6,11,16.5,3.2,6,13.6,81.9,100,12.8,90.95,0,0,0,100,0,0
15/09/1960 00:00,17.1,11.1,0,3.4,5.5,13.1,67.2,99.2,14.1,83.2,0,0,0,100,0,0
16/09/1960 00:00,16.3,9,2,3.4,12.9,13,70.2,100,12.65,85.1,0,0,0,100,0,0
17/09/1960 00:00,14.8,9.1,8.9,3.3,8.4,13,77.3,100,11.95,88.65,0,0,0,100,0,0
18/09/1960 00:00,13.9,7.5,1.3,3.4,9.5,9.1,57.3,87.8,10.7,72.55,0,0,0,100,0,0
19/09/1960 00:00,15.1,6.3,0,3.5,14.8,8.8,51.3,92.2,10.7,71.75,0,0,0,100,0,0
20/09/1960 00:00,19.1,4.2,0,3.5,17.1,10.7,48.4,100,11.65,74.2,0,0,0,100,0,0
21/09/1960 00:00,18.1,4.7,0,3.6,21.1,10.7,51.5,100,11.4,75.75,0,0,0,100,0,0
22/09/1960 00:00,22.6,4.7,0,3.7,19.6,11.9,43.4,100,13.65,71.7,0,0,0,100,0,0
23/09/1960 00:00,21.9,12.4,0,3.7,18.9,13.8,52.5,95.9,17.15,74.2,0,0,0,100,0,0
24/09/1960 00:00,14.5,9.4,0,3.7,9.8,11.1,67.3,94.2,11.95,80.75,0,0,0,100,0,0
25/09/1960 00:00,13.3,7.8,19.1,3.7,12.4,9,59,85.1,10.55,72.05,0,0,0,100,0,0
26/09/1960 00:00,15,8.5,1.5,3.8,14.3,10.8,63.4,97.4,11.75,80.4,0,0,0,100,0,0
27/09/1960 00:00,15.1,9.1,0,3.9,10.2,10.3,60.1,89.2,12.1,74.65,0,0,0,100,0,0
28/09/1960 00:00,20.9,4,0,4,22.7,10.3,41.7,100,12.45,70.85,0,0,0,100,0,0
29/09/1960 00:00,18.4,9.7,0,4,9,12.1,57.2,100,14.05,78.6,0,0,0,100,0,0
30/09/1960 00:00,18.2,7.1,2,4.1,18.6,10.9,52.2,100,12.65,76.1,0,0,0,100,0,0
01/10/1960 00:00,18.9,5.7,0,4.2,17,10.8,49.5,100,12.3,74.75,0,0,0,100,0,0
02/10/1960 00:00,19.3,7.9,0,4.3,14.4,11.4,50.9,100,13.6,75.45,0,0,0,100,0,0
03/10/1960 00:00,24.1,11.2,0,4.2,20.7,11.3,37.7,85,17.65,61.35,0,0,0,100,0,0
04/10/1960 00:00,16.4,8.3,1,4.2,20.7,8.3,44.5,75.9,12.35,60.2,0,0,0,100,0,0
05/10/1960 00:00,16.9,9,10.2,4.3,14.1,12.5,65,100,12.95,82.5,0,0,0,100,0,0
06/10/1960 00:00,15.2,10.1,0,4.3,6.5,13.1,75.9,100,12.65,87.95,0,0,0,100,0,0
07/10/1960 00:00,16.8,7.5,7.1,4.3,16.5,9.8,51.3,94.6,12.15,72.95,0,0,0,100,0,0
08/10/1960 00:00,21.4,8.8,0,4.3,18.9,10.7,42,94.5,15.1,68.25,0,0,0,100,0,0
09/10/1960 00:00,23.3,8,0,4.4,23.4,10.7,37.4,99.8,15.65,68.6,0,0,0,100,0,0
10/10/1960 00:00,15.7,8.1,0,4.5,21.8,9.3,52.2,86.2,11.9,69.2,0,0,0,100,0,0
11/10/1960 00:00,16.5,8.2,7.6,4.5,18.8,9.7,51.7,89.3,12.35,70.5,0,0,0,100,0,0
12/10/1960 00:00,16.9,8.7,0,4.6,13.5,10.3,53.5,91.6,12.8,72.55,0,0,0,100,0,0
13/10/1960 00:00,21.1,4.8,0,4.6,11.7,10.3,41.2,100,12.95,70.6,0,0,0,100,0,0
14/10/1960 00:00,27,8.4,0,4.6,25.4,9.2,25.8,83.5,17.7,54.65,0,0,0,100,0,0
15/10/1960 00:00,29.8,12.3,0,4.7,19.9,9.8,23.4,68.6,21.05,46,0,0,0,100,0,0
16/10/1960 00:00,29.9,15.7,0,4.7,17.3,7.7,18.3,43.2,22.8,30.75,0,0,0,100,0,0
17/10/1960 00:00,15.7,10.6,3.8,4.6,15.3,12.4,69.6,97.1,13.15,83.35,0,0,0,100,0,0
18/10/1960 00:00,15.4,8.9,0,4.6,7.3,8,45.8,70.2,12.15,58,0,0,0,100,0,0
19/10/1960 00:00,16.5,8.2,0,4.7,11.3,9.2,49,84.7,12.35,66.85,0,0,0,100,0,0
20/10/1960 00:00,18.8,8,0,4.7,20.8,9.3,42.9,86.8,13.4,64.85,0,0,0,100,0,0
21/10/1960 00:00,22.9,9.3,0,4.7,25.2,12.3,44.1,100,16.1,72.05,0,0,0,100,0,0
22/10/1960 00:00,28.8,8.5,0,4.9,26.7,12.3,31.1,100,18.65,65.55,0,0,0,100,0,0
23/10/1960 00:00,26.3,11.2,0,5,26.4,11.8,34.5,88.8,18.75,61.65,0,0,0,100,0,0
24/10/1960 00:00,17.8,11.4,0,5.1,27.5,11,54,81.7,14.6,67.85,0,0,0,100,0,0
25/10/1960 00:00,23.8,5.5,0,5.2,28.2,10.8,36.6,100,14.65,68.3,0,0,0,100,0,0
26/10/1960 00:00,21.8,11.7,0,5.3,25.7,12.3,47.1,89.5,16.75,68.3,0,0,0,100,0,0
27/10/1960 00:00,20.9,8.8,0,5.2,27.3,13.3,53.8,100,14.85,76.9,0,0,0,100,0,0
28/10/1960 00:00,23.4,7.5,0,5.2,27.6,11.3,39.3,100,15.45,69.65,0,0,0,100,0,0
29/10/1960 00:00,28.1,10.9,0,5.2,15.5,11,28.9,84.4,19.5,56.65,0,0,0,100,0,0
30/10/1960 00:00,16.8,10.5,0,5.2,23.2,9.6,50.2,75.7,13.65,62.95,0,0,0,100,0,0
31/10/1960 00:00,15.9,7.9,4.1,5.2,18.4,8.2,45.4,77,11.9,61.2,0,0,0,100,0,0
01/11/1960 00:00,16.9,7,0,5.2,12.9,8.5,44.2,84.9,11.95,64.55,0,0,0,100,0,0
02/11/1960 00:00,21.4,5,0,5.2,24.4,8.7,34.1,99.8,13.2,66.95,0,0,0,100,0,0
03/11/1960 00:00,16.6,8.4,2.5,5.3,22.4,9.1,48.2,82.6,12.5,65.4,0,0,0,100,0,0
04/11/1960 00:00,21.1,9,0,5.4,27.4,8.7,34.8,75.8,15.05,55.3,0,0,0,100,0,0
05/11/1960 00:00,17.8,9.2,0,5.5,25.3,8.5,41.7,73.1,13.5,57.4,0,0,0,100,0,0
06/11/1960 00:00,21.9,4.4,0,5.6,30.2,8.2,31.2,98.1,13.15,64.65,0,0,0,100,0,0
07/11/1960 00:00,28.5,9.5,0,5.6,25.7,6.8,17.5,57.3,19,37.4,0,0,0,100,0,0
08/11/1960 00:00,14.6,11.4,3.8,5.6,12.8,12.6,75.9,93.5,13,84.7,0,0,0,100,0,0
09/11/1960 00:00,19,6.9,0,5.7,25,8.6,39.2,86.5,12.95,62.85,0,0,0,100,0,0
10/11/1960 00:00,22.2,5.4,0,5.8,17.3,9.9,37,100,13.8,68.5,0,0,0,100,0,0
11/11/1960 00:00,21.9,12.1,10.2,5.9,8.4,10.5,40,74.4,17,57.2,0,0,0,100,0,0
12/11/1960 00:00,16.5,12,0,6,7.7,14.6,77.8,100,14.25,88.9,0,0,0,100,0,0
13/11/1960 00:00,17,9.4,0,6,21.4,10.6,54.7,89.9,13.2,72.3,0,0,0,100,0,0
14/11/1960 00:00,22,4.4,0,6.1,25.2,8.6,32.5,100,13.2,66.25,0,0,0,100,0,0
15/11/1960 00:00,26.5,10.3,0,6.1,24.6,10.4,30,83.1,18.4,56.55,0,0,0,100,0,0
16/11/1960 00:00,31.7,15.4,3.8,6.2,21.8,8.4,18,48,23.55,33,0,0,0,100,0,0
17/11/1960 00:00,19.4,13.2,0,6.3,12.7,14.4,64,95,16.3,79.5,0,0,0,100,0,0
18/11/1960 00:00,18.8,8.3,0,6.3,17.2,11.1,51.2,100,13.55,75.6,0,0,0,100,0,0
19/11/1960 00:00,24.5,8.5,0,6.3,26.8,10.8,35.1,97.4,16.5,66.25,0,0,0,100,0,0
20/11/1960 00:00,24.5,14.2,4.3,6.4,8.9,12.5,40.7,77.2,19.35,58.95,0,0,0,100,0,0
21/11/1960 00:00,18.6,9.3,0,6.4,26.3,10.9,50.9,93.1,13.95,72,0,0,0,100,0,0
22/11/1960 00:00,19.7,10.7,0,6.6,19.2,11,48,85.5,15.2,66.75,0,0,0,100,0,0
23/11/1960 00:00,19.4,10.2,0,6.8,14.7,12.5,55.5,100,14.8,77.75,0,0,0,100,0,0
24/11/1960 00:00,21.7,9.4,1.3,6.9,22,11.3,43.5,95.9,15.55,69.7,0,0,0,100,0,0
25/11/1960 00:00,21.2,6.9,0,6.9,24.3,11.5,45.7,100,14.05,72.85,0,0,0,100,0,0
26/11/1960 00:00,24.4,10.2,0,6.8,24.7,9.7,31.7,78,17.3,54.85,0,0,0,100,0,0
27/11/1960 00:00,23.1,7.1,0,6.8,30.1,10.6,37.5,100,15.1,68.75,0,0,0,100,0,0
28/11/1960 00:00,28.4,5.7,0,6.8,27.5,10.7,27.7,100,17.05,63.85,0,0,0,100,0,0
29/11/1960 00:00,17.8,12.4,0,6.8,12.4,12,58.9,83.4,15.1,71.15,0,0,0,100,0,0
30/11/1960 00:00,23.1,7.1,0,6.8,22.4,8,28.3,79.4,15.1,53.85,0,0,0,100,0,0
01/12/1960 00:00,26.5,12.6,0,6.8,14.3,11.6,33.5,79.6,19.55,56.55,0,0,0,100,0,0
02/12/1960 00:00,29.2,15.2,1.5,6.8,25.7,14.1,34.8,81.7,22.2,58.25,0,0,0,100,0,0
03/12/1960 00:00,25.2,13.5,8.9,6.8,9.9,15.5,48.4,100,19.35,74.2,0,0,0,100,0,0
04/12/1960 00:00,18.4,12.1,0,6.7,12.6,12,56.7,85.1,15.25,70.9,0,0,0,100,0,0
05/12/1960 00:00,22.1,11.4,0,6.8,26.6,12.5,47,92.8,16.75,69.9,0,0,0,100,0,0
06/12/1960 00:00,24.4,9.8,0,7.1,30.4,12.8,41.9,100,17.1,70.95,0,0,0,100,0,0
07/12/1960 00:00,22.3,10.4,0,7.2,29.1,11.8,43.8,93.6,16.35,68.7,0,0,0,100,0,0
08/12/1960 00:00,31.2,8.3,0,7.2,29.4,13.3,29.3,100,19.75,64.65,0,0,0,100,0,0
09/12/1960 00:00,38.6,14.9,0,7.3,30.8,8.8,12.9,52,26.75,32.45,0,0,0,100,0,0
10/12/1960 00:00,39.3,19.2,0,7.2,20.6,8,11.3,36,29.25,23.65,0,0,0,100,0,0
11/12/1960 00:00,20.8,13.4,0,7.1,29.5,10.2,41.5,66.4,17.1,53.95,0,0,0,100,0,0
12/12/1960 00:00,22.1,6.9,0,7,31.1,11.1,41.7,100,14.5,70.85,0,0,0,100,0,0
13/12/1960 00:00,24.7,7.5,0,6.9,30,10.1,32.5,97.5,16.1,65,0,0,0,100,0,0
14/12/1960 00:00,21.9,7.9,0,6.9,22.1,11.2,42.6,100,14.9,71.3,0,0,0,100,0,0
15/12/1960 00:00,18.5,10.1,2,7,21.2,9.3,43.7,75.3,14.3,59.5,0,0,0,100,0,0
16/12/1960 00:00,20.7,11.2,0,6.8,21.5,12.1,49.6,91,15.95,70.3,0,0,0,100,0,0
17/12/1960 00:00,26,10.8,0,7,31.1,11.8,35.1,91.2,18.4,63.15,0,0,0,100,0,0
18/12/1960 00:00,28.5,11.4,0,7.2,31.7,13.5,34.7,100,19.95,67.35,0,0,0,100,0,0
19/12/1960 00:00,33.3,13.8,0,7.2,26.1,11.7,22.9,74.2,23.55,48.55,0,0,0,100,0,0
20/12/1960 00:00,35.6,21.3,0,7.3,15.3,12.6,21.7,49.8,28.45,35.75,0,0,0,100,0,0
21/12/1960 00:00,37.5,20.6,0,7.4,25.5,12,18.6,49.5,29.05,34.05,0,0,0,100,0,0
22/12/1960 00:00,24.5,14.3,0,7.2,32.3,14.8,48.2,90.9,19.4,69.55,0,0,0,100,0,0
23/12/1960 00:00,24.3,13.7,0,7.2,29.6,15.5,51,98.9,19,74.95,0,0,0,100,0,0
24/12/1960 00:00,34.2,11.6,0,7.2,31,14,26,100,22.9,63,0,0,0,100,0,0
25/12/1960 00:00,30.6,14.1,0,7.1,30.4,16,36.4,99.5,22.35,67.95,0,0,0,100,0,0
26/12/1960 00:00,35.6,15.7,0,7,26.3,15.6,26.8,87.5,25.65,57.15,0,0,0,100,0,0
27/12/1960 00:00,37.3,20.7,0,7.1,28.2,17.1,26.8,70.1,29,48.45,0,0,0,100,0,0
28/12/1960 00:00,37.6,20.5,0,7.2,28.8,17.8,27.5,73.8,29.05,50.65,0,0,0,100,0,0
29/12/1960 00:00,39.6,21.7,0,7.6,26.7,16.3,22.6,62.8,30.65,42.7,0,0,0,100,0,0
30/12/1960 00:00,37.8,21.8,0,7.7,22.9,13.9,21.2,53.2,29.8,37.2,0,0,0,100,0,0
31/12/1960 00:00,23.1,18,10.2,7.8,9.2,19.7,69.7,95.5,20.55,82.6,0,0,0,100,0,0
01/01/1961 00:00,24,15.5,0,7.8,24.5,16.1,54,91.5,19.75,72.75,0,0,0,100,0,0
02/01/1961 00:00,21.8,10.8,0,7.7,20.2,12,46,92.7,16.3,69.35,0,0,0,100,0,0
03/01/1961 00:00,20.9,11.5,0,7.7,13.3,12.6,51,92.9,16.2,71.95,0,0,0,100,0,0
04/01/1961 00:00,23.1,14.8,1.8,7.7,23.1,15.7,55.6,93.3,18.95,74.45,0,0,0,100,0,0
05/01/1961 00:00,24.5,11.7,0,7.6,30.9,11.5,37.4,83.7,18.1,60.55,0,0,0,100,0,0
06/01/1961 00:00,32.5,12.1,0,7.6,32,13.4,27.4,95,22.3,61.2,0,0,0,100,0,0
07/01/1961 00:00,38.1,15.4,0,7.7,32,13.6,20.4,77.8,26.75,49.1,0,0,0,100,0,0
08/01/1961 00:00,37.2,21.3,0,7.6,26,13.9,21.9,54.9,29.25,38.4,0,0,0,100,0,0
09/01/1961 00:00,36.8,21.1,0,7.6,20.9,12.8,20.6,51.2,28.95,35.9,0,0,0,100,0,0
10/01/1961 00:00,33.6,21.4,0,7.6,17.8,17.7,34,69.5,27.5,51.75,0,0,0,100,0,0
11/01/1961 00:00,25.1,16.3,2.5,7.7,26.8,18.2,57.1,98.3,20.7,77.7,0,0,0,100,0,0
12/01/1961 00:00,29.6,13.6,0,7.6,29.2,16.3,39.3,100,21.6,69.65,0,0,0,100,0,0
13/01/1961 00:00,22.8,14.1,0,7.8,27.6,11.1,40,69,18.45,54.5,0,0,0,100,0,0
14/01/1961 00:00,23.9,13.1,0,8,19.9,14,47.2,92.9,18.5,70.05,0,0,0,100,0,0
15/01/1961 00:00,24.3,12.6,0,8,28.7,13.3,43.8,91.2,18.45,67.5,0,0,0,100,0,0
16/01/1961 00:00,28,11.9,0,7.9,31.6,11.1,29.4,79.7,19.95,54.55,0,0,0,100,0,0
17/01/1961 00:00,31.9,13.3,0,8,30.9,15.8,33.4,100,22.6,66.7,0,0,0,100,0,0
18/01/1961 00:00,31.5,15.4,0,7.8,30.6,15.7,34,89.8,23.45,61.9,0,0,0,100,0,0
19/01/1961 00:00,35.1,15.3,0,7.7,30.6,15.1,26.7,86.9,25.2,56.8,0,0,0,100,0,0
20/01/1961 00:00,38.8,17.5,0,7.8,30.8,13.5,19.5,67.5,28.15,43.5,0,0,0,100,0,0
21/01/1961 00:00,37.7,20.1,0,7.7,30.6,11.8,18.1,50.2,28.9,34.15,0,0,0,100,0,0
22/01/1961 00:00,32.6,16.5,0,7.4,29,17.5,35.6,93.3,24.55,64.45,0,0,0,100,0,0
23/01/1961 00:00,30.5,16.2,0,7.5,29.2,17.3,39.6,94,23.35,66.8,0,0,0,100,0,0
24/01/1961 00:00,35.5,15.3,0,7.4,29.8,15.9,27.5,91.5,25.4,59.5,0,0,0,100,0,0
25/01/1961 00:00,40.5,17.8,0,7.3,29.6,13.7,18.1,67.3,29.15,42.7,0,0,0,100,0,0
26/01/1961 00:00,40.8,19.9,0,7.3,25.7,14.1,18.3,60.7,30.35,39.5,0,0,0,100,0,0
27/01/1961 00:00,40.8,20.4,0,7.3,28.2,12.3,16,51.3,30.6,33.65,0,0,0,100,0,0
28/01/1961 00:00,39.5,23.3,0,7.4,26,11.9,16.6,41.6,31.4,29.1,0,0,0,100,0,0
29/01/1961 00:00,27.6,17.8,0,7.4,22.2,15.7,42.5,77.1,22.7,59.8,0,0,0,100,0,0
30/01/1961 00:00,26.8,12.7,0,7.4,27.6,14.4,40.9,98.1,19.75,69.5,0,0,0,100,0,0
31/01/1961 00:00,26.7,13,0,7.5,28.2,16,45.7,100,19.85,72.85,0,0,0,100,0,0
01/02/1961 00:00,22.6,15.3,0,7.4,19.8,12.2,44.5,70.2,18.95,57.35,0,0,0,100,0,0
02/02/1961 00:00,24.8,12.6,0,7.3,26.5,9.7,31,66.5,18.7,48.75,0,0,0,100,0,0
03/02/1961 00:00,27.9,10.9,0,7.4,27.6,10.8,28.7,82.9,19.4,55.8,0,0,0,100,0,0
04/02/1961 00:00,32.2,11.3,0,7.4,27.5,11.5,23.9,85.9,21.75,54.9,0,0,0,100,0,0
05/02/1961 00:00,27.2,14,0,7.3,24.1,15.4,42.7,96.4,20.6,69.55,0,0,0,100,0,0
06/02/1961 00:00,33,13.8,0,7.2,24.1,13.7,27.2,86.9,23.4,57.05,0,0,0,100,0,0
07/02/1961 00:00,30.3,15,0,7.1,28,17.1,39.6,100,22.65,69.8,0,0,0,100,0,0
08/02/1961 00:00,22.5,16.7,10.2,7,13.6,18.7,68.6,98.4,19.6,83.5,0,0,0,100,0,0
09/02/1961 00:00,21.2,12.7,0,6.9,15,10.3,40.9,70.2,16.95,55.55,0,0,0,100,0,0
10/02/1961 00:00,22.5,9.5,0,7,19.2,12.1,44.4,100,16,72.2,0,0,0,100,0,0
11/02/1961 00:00,25.6,11.1,0,7.1,27.2,11.5,35,87.1,18.35,61.05,0,0,0,100,0,0
12/02/1961 00:00,27.5,12,0,7.2,28.3,12.7,34.6,90.6,19.75,62.6,0,0,0,100,0,0
13/02/1961 00:00,31.6,14.5,0,7.2,28.4,12.8,27.5,77.6,23.05,52.55,0,0,0,100,0,0
14/02/1961 00:00,34.6,16.1,0,7.2,26,14.3,26,78.2,25.35,52.1,0,0,0,100,0,0
15/02/1961 00:00,32.5,17.2,0,7.2,26.8,13.3,27.2,67.8,24.85,47.5,0,0,0,100,0,0
16/02/1961 00:00,35.5,15.2,0,7.2,25.9,12.6,21.8,73,25.35,47.4,0,0,0,100,0,0
17/02/1961 00:00,31.9,15.3,0,7.2,27.1,14.2,30,81.7,23.6,55.85,0,0,0,100,0,0
18/02/1961 00:00,33,14.8,0,7,27.4,14.1,28,83.8,23.9,55.9,0,0,0,100,0,0
19/02/1961 00:00,35,14.6,0,6.8,25.3,13,23.1,78.3,24.8,50.7,0,0,0,100,0,0
20/02/1961 00:00,28.3,20.1,0,6.6,10.7,12.8,33.3,54.4,24.2,43.85,0,0,0,100,0,0
21/02/1961 00:00,32.9,13.9,0,6.4,24.3,19.5,39,100,23.4,69.5,0,0,0,100,0,0
22/02/1961 00:00,30.8,16.9,0,6.4,21.4,17.4,39.2,90.4,23.85,64.8,0,0,0,100,0,0
23/02/1961 00:00,25.7,15.4,1.5,6.5,19.3,15.8,47.9,90.4,20.55,69.15,0,0,0,100,0,0
24/02/1961 00:00,24.3,15.6,0,6.3,20.5,16.5,54.3,93.2,19.95,73.75,0,0,0,100,0,0
25/02/1961 00:00,23.8,13.3,0,6.2,21.6,13.4,45.5,87.8,18.55,66.65,0,0,0,100,0,0
26/02/1961 00:00,23.4,11.2,0,6.1,21,14.2,49.4,100,17.3,74.7,0,0,0,100,0,0
27/02/1961 00:00,22.5,13.1,0,6,10.9,12.7,46.6,84.3,17.8,65.45,0,0,0,100,0,0
28/02/1961 00:00,24.7,10.7,0,6,25,14,45,100,17.7,72.5,0,0,0,100,0,0
01/03/1961 00:00,25.3,12.4,0,6.1,20.6,17.2,53.4,100,18.85,76.7,0,0,0,100,0,0
02/03/1961 00:00,21.1,13.9,0,6.3,18,14.2,56.8,89.5,17.5,73.15,0,0,0,100,0,0
03/03/1961 00:00,21.7,9.6,0,6.3,23.6,9.5,36.6,79.5,15.65,58.05,0,0,0,100,0,0
04/03/1961 00:00,23.5,7.1,0,6.3,24.8,9.5,32.8,94.2,15.3,63.5,0,0,0,100,0,0
05/03/1961 00:00,22,9.9,0,6.1,12.3,12.2,46.2,100,15.95,73.1,0,0,0,100,0,0
06/03/1961 00:00,24.7,12.3,0,6,22.9,14.5,46.6,100,18.5,73.3,0,0,0,100,0,0
07/03/1961 00:00,28.4,9.2,0,5.8,22.5,14.6,37.7,100,18.8,68.85,0,0,0,100,0,0
08/03/1961 00:00,27.2,14.2,0,5.8,20.6,18.5,51.3,100,20.7,75.65,0,0,0,100,0,0
09/03/1961 00:00,20.4,15.6,0,5.7,10.8,18.6,77.6,100,18,88.8,0,0,0,100,0,0
10/03/1961 00:00,21.8,10.5,3,5.7,17.4,10.9,41.8,85.9,16.15,63.85,0,0,0,100,0,0
11/03/1961 00:00,22.8,10.1,0,5.6,22.5,11,39.6,89,16.45,64.3,0,0,0,100,0,0
12/03/1961 00:00,23.4,10.3,0,5.7,23.1,11.6,40.3,92.7,16.85,66.5,0,0,0,100,0,0
13/03/1961 00:00,27.5,8.1,0,5.5,19.7,12.1,33,100,17.8,66.5,0,0,0,100,0,0
14/03/1961 00:00,25.4,12.1,0,5.3,19.6,16.8,51.8,100,18.75,75.9,0,0,0,100,0,0
15/03/1961 00:00,27.9,10.2,0,5.2,21.1,14.5,38.6,100,19.05,69.3,0,0,0,100,0,0
16/03/1961 00:00,32.3,10.6,0,5.3,23.1,13.9,28.7,100,21.45,64.35,0,0,0,100,0,0
17/03/1961 00:00,36.2,13.2,0,5.3,23,11.3,18.8,74.5,24.7,46.65,0,0,0,100,0,0
18/03/1961 00:00,37.7,17.3,0,5.2,22.2,11.2,17.2,56.7,27.5,36.95,0,0,0,100,0,0
19/03/1961 00:00,29.6,17.1,0,5,7.5,17.9,43.2,91.8,23.35,67.5,0,0,0,100,0,0
20/03/1961 00:00,21.6,11.6,3.8,4.9,13.1,13.1,50.8,96,16.6,73.4,0,0,0,100,0,0
21/03/1961 00:00,26.6,10.5,0,4.8,21.6,13.7,39.3,100,18.55,69.65,0,0,0,100,0,0
22/03/1961 00:00,30.2,10.2,0,4.7,20.2,14.3,33.3,100,20.2,66.65,0,0,0,100,0,0
23/03/1961 00:00,21.7,14.2,0,4.8,13.7,16,61.7,98.9,17.95,80.3,0,0,0,100,0,0
24/03/1961 00:00,21.8,10.1,0,4.7,19.4,11.9,45.6,96.3,15.95,70.95,0,0,0,100,0,0
25/03/1961 00:00,25.4,7.9,0,4.8,21.6,11.3,34.8,100,16.65,67.4,0,0,0,100,0,0
26/03/1961 00:00,25.4,12.1,0,4.7,18,13.7,42.2,97.1,18.75,69.65,0,0,0,100,0,0
27/03/1961 00:00,23.7,16.3,1.5,4.4,9,17.7,60.4,95.6,20,78,0,0,0,100,0,0
28/03/1961 00:00,30,15.1,5.1,4.2,18.2,17.7,41.7,100,22.55,70.85,0,0,0,100,0,0
29/03/1961 00:00,33.8,14.6,0,4.2,14,13.7,26,82.5,24.2,54.25,0,0,0,100,0,0
30/03/1961 00:00,26,19.3,0,4.1,18.2,16.5,49.1,73.7,22.65,61.4,0,0,0,100,0,0
31/03/1961 00:00,23.5,13.1,0,4.2,15.7,16.6,57.4,100,18.3,78.7,0,0,0,100,0,0
01/04/1961 00:00,23.9,11,0,4.2,18.2,15,50.6,100,17.45,75.3,0,0,0,100,0,0
02/04/1961 00:00,28.4,12.7,0,4.2,10.2,13.7,35.4,93.4,20.55,64.4,0,0,0,100,0,0
03/04/1961 00:00,31.1,18.3,0,4.1,8.6,11.7,25.9,55.7,24.7,40.8,0,0,0,100,0,0
04/04/1961 00:00,20.9,17.2,3.8,4,6.8,20.3,82.2,100,19.05,91.1,0,0,0,100,0,0
05/04/1961 00:00,27.1,11.2,5.8,4,18.8,15.4,42.9,100,19.15,71.45,0,0,0,100,0,0
06/04/1961 00:00,22.8,16.3,0,3.9,6,18.9,68.1,100,19.55,84.05,0,0,0,100,0,0
07/04/1961 00:00,19,17.3,7.6,3.8,5,20,91.1,100,18.15,95.55,0,0,0,100,0,0
08/04/1961 00:00,28.8,16.4,0,3.8,14.2,19.8,50,100,22.6,75,0,0,0,100,0,0
09/04/1961 00:00,26.3,17.4,0,3.8,8,15.9,46.5,80.1,21.85,63.3,0,0,0,100,0,0
10/04/1961 00:00,22.8,16.3,7.1,3.7,11.5,19.1,68.8,100,19.55,84.4,0,0,0,100,0,0
11/04/1961 00:00,22.7,13,0,3.6,13.5,16.7,60.6,100,17.85,80.3,0,0,0,100,0,0
12/04/1961 00:00,18.6,14.1,3.8,3.6,9,15.3,71.4,95.2,16.35,83.3,0,0,0,100,0,0
13/04/1961 00:00,17.2,12.7,0,3.5,6,14.5,73.9,98.8,14.95,86.35,0,0,0,100,0,0
